generation_seed,test_index,primary_action,support_baseline_action,calibration_guard_action,support_changed_action,guard_changed_support_action,baseline_expansion_outcome,guarded_expansion_outcome,baseline_regret,guarded_regret,primary_regret,context_support_distance,calibration_probability_baseline_action,calibration_threshold,predicted_baseline_action_loss,realized_baseline_action_loss,baseline_action_loss_error,severe_underestimation,true_best_action,true_responsive_action,vetoed_actions
44108,41,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,3.2744540630104852,nan,0.468010308717,0.17528323944514876,0.10839595265787297,0.06688728678727579,0,3,3,
44108,42,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,2.5793243657551264,nan,0.468010308717,0.14318713376812006,0.1516575543237533,-0.00847042055563324,0,1,2,
44108,43,1,1,1,0,0,neutral,neutral,0.0,0.0,0.0,3.2714205450434783,nan,0.468010308717,0.13427728298889952,0.09995796463598719,0.034319318352912326,0,1,1,
44108,44,2,2,2,0,0,neutral,neutral,0.0,0.0,0.0,2.2298891469399136,nan,0.468010308717,0.11920551285336659,0.031097183841124504,0.08810832901224208,0,1,2,
44108,45,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,3.2331714144828885,nan,0.468010308717,0.2081834983264179,0.14308925354761493,0.06509424477880296,0,2,3,
44108,46,1,1,1,0,0,neutral,neutral,0.07282976896730076,0.07282976896730076,0.07282976896730076,3.3657678972701555,nan,0.468010308717,0.14581978856221925,0.15609878663248744,-0.010278998070268192,0,2,1,
44108,47,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,3.727073381523219,nan,0.468010308717,0.09930542886870558,0.03651789615392068,0.0627875327147849,0,2,3,
44108,48,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,53.92000032942233,nan,0.468010308717,0.14645090060081967,0.13227317373005776,0.014177726870761909,0,1,2,
44108,49,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,53.83700318991204,nan,0.468010308717,0.15141607840435203,0.07760578776984492,0.07381029063450711,0,1,1,
44108,50,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,53.78798731002051,nan,0.468010308717,0.181708957685143,0.032037557745467744,0.14967139993967526,0,1,1,
44108,51,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,2.5972790610078285,nan,0.468010308717,0.17121505038930557,0.20192845192902764,-0.030713401539722074,0,2,3,
44108,52,2,2,2,0,0,neutral,neutral,0.0,0.0,0.0,3.071265587969696,nan,0.468010308717,0.17034840630805187,0.12454367006055955,0.04580473624749232,0,2,2,
44108,53,1,1,1,0,0,neutral,neutral,0.030197442347141085,0.030197442347141085,0.030197442347141085,3.516438670090418,nan,0.468010308717,0.13009098957211693,0.0941850067418825,0.035905982830234426,0,2,1,
44108,54,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,1.5122571500766226,nan,0.468010308717,0.13474783372937935,0.11890353356626679,0.015844300163112557,0,1,2,
44108,55,3,2,2,1,0,beneficial,beneficial,0.0,0.0,0.0,1.6321392859702173,0.3373540885319304,0.468010308717,0.1535247148225067,0.06478837042794794,0.08873634439455877,0,1,3,
44108,56,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,2.279108578744456,nan,0.468010308717,0.16998557792749458,0.027113835068723405,0.1428717428587712,0,1,1,
44108,57,1,1,1,0,0,neutral,neutral,0.0,0.0,0.0,12.67015121315435,nan,0.468010308717,0.16915483875432946,0.11428743795282832,0.05486740080150114,0,1,1,
44108,58,1,1,1,0,0,neutral,neutral,0.0,0.0,0.0,17.009765272757633,nan,0.468010308717,0.1635882891177995,0.0224128248031763,0.1411754643146232,0,1,1,
44108,59,1,1,1,0,0,neutral,neutral,0.0,0.0,0.0,15.253589109735112,nan,0.468010308717,0.13935181227463472,0.05399092622209738,0.08536088605253735,0,1,1,
44108,60,1,1,1,0,0,neutral,neutral,0.009293108479769968,0.009293108479769968,0.009293108479769968,14.048334846941273,nan,0.468010308717,0.12334092233667604,0.042175119286235525,0.08116580305044052,0,2,1,
44108,61,1,1,1,0,0,neutral,neutral,0.0,0.0,0.0,21.561562618090786,nan,0.468010308717,0.15091093047193874,0.0766359994949835,0.07427493097695524,0,1,1,
44108,62,1,1,1,0,0,neutral,neutral,0.013118826499956902,0.013118826499956902,0.013118826499956902,12.217135745206297,nan,0.468010308717,0.10722146805090099,0.05922664980739398,0.047994818243507015,0,2,1,
44109,0,1,1,1,0,0,neutral,neutral,0.15797566463238744,0.15797566463238744,0.15797566463238744,4.25415339148243,nan,0.468010308717,0.09206599846492887,0.30019460896509054,-0.20812861050016168,0,3,1,
44109,1,1,1,1,0,0,neutral,neutral,0.0,0.0,0.0,2.7223806609918113,nan,0.468010308717,0.1422192026790342,0.02834048761460954,0.11387871506442467,0,1,1,
44109,2,3,2,2,1,0,beneficial,beneficial,0.0,0.0,0.0,2.092729108588116,0.31341741837938514,0.468010308717,0.19010283183990243,0.11301688548271904,0.07708594635718338,0,2,3,
44109,3,1,1,1,0,0,neutral,neutral,0.09846788965634524,0.09846788965634524,0.09846788965634524,3.0165966723052384,nan,0.468010308717,0.1778615495731444,0.16500797287328034,0.012853576699864061,0,2,1,
44109,4,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,3.3411050674545812,nan,0.468010308717,0.11046114582280617,0.02795986879204884,0.08250127703075733,0,2,2,
44109,5,1,1,1,0,0,neutral,neutral,0.0,0.0,0.0,2.750625788462622,nan,0.468010308717,0.14842739864086604,0.027795017820269052,0.12063238082059699,0,1,1,
44109,6,1,1,1,0,0,neutral,neutral,0.0,0.0,0.0,3.3583840008051977,nan,0.468010308717,0.1400266216122055,0.1265149219377802,0.01351169967442531,0,1,1,
44109,7,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,3.535143688831255,nan,0.468010308717,0.14301221944518197,0.06670347527888335,0.07630874416629863,0,1,2,
44109,8,1,1,1,0,0,neutral,neutral,0.0,0.0,0.0,3.3239505936764724,nan,0.468010308717,0.08847285430723976,0.02716619827368119,0.061306656033558574,0,1,1,
44109,9,1,1,1,0,0,neutral,neutral,0.0,0.0,0.0,3.058607722221651,nan,0.468010308717,0.14605459363465384,0.12662025484698755,0.01943433878766629,0,1,1,
44109,10,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,2.4665246760583885,nan,0.468010308717,0.2259978671630809,0.0707610454516214,0.1552368217114595,0,1,1,
44109,11,1,1,1,0,0,neutral,neutral,0.0,0.0,0.0,2.9043472016528056,nan,0.468010308717,0.12079953889335114,0.029340294519153202,0.09145924437419795,0,1,1,
44109,12,3,2,2,1,0,beneficial,beneficial,0.0,0.0,0.0,2.398031839266206,0.35282243264242286,0.468010308717,0.20532067885580643,0.12110868258394174,0.0842119962718647,0,2,2,
44109,13,1,1,1,0,0,neutral,neutral,0.070771223754478,0.070771223754478,0.070771223754478,2.765155406309766,nan,0.468010308717,0.13730921804015686,0.13749365859888737,-0.00018444055873051424,0,2,1,
44109,14,2,2,2,0,0,neutral,neutral,0.0,0.0,0.0,3.6701179001184903,nan,0.468010308717,0.12148981778287112,0.028234538311973218,0.0932552794708979,0,2,2,
44109,15,1,1,1,0,0,neutral,neutral,0.13515442953824092,0.13515442953824092,0.13515442953824092,3.0609345977536164,nan,0.468010308717,0.14869660773370433,0.4183253852927125,-0.26962877755900816,0,3,1,
44109,16,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,3.7319745602556624,nan,0.468010308717,0.22782561183027084,0.11019718010112656,0.11762843172914428,0,3,3,
44109,17,3,2,2,1,0,beneficial,beneficial,0.0,0.0,0.0,1.9860408014292321,0.30064479492498264,0.468010308717,0.17356502319497447,0.15218656929519891,0.02137845389977555,0,1,2,
44109,18,3,2,2,1,0,beneficial,beneficial,0.0,0.0,0.0,1.9441416772688709,0.26385515104298796,0.468010308717,0.16091579936958028,0.09535419426082409,0.0655616051087562,0,1,2,
44109,19,2,2,2,0,0,neutral,neutral,0.0,0.0,0.0,3.432985834837704,nan,0.468010308717,0.10680549719369178,0.04525619194552763,0.061549305248164154,0,1,2,
44109,20,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,2.646937208600032,nan,0.468010308717,0.1560943868703402,0.12965395029752375,0.026440436572816445,0,1,1,
44109,21,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,2.497414484366998,nan,0.468010308717,0.1608364692833511,0.07304201067767796,0.08779445860567314,0,1,1,
44109,22,2,2,2,0,0,neutral,neutral,0.0,0.0,0.0,3.747103858148523,nan,0.468010308717,0.1035796223828095,0.03197841519173871,0.0716012071910708,0,1,2,
44109,23,1,1,1,0,0,neutral,neutral,0.0,0.0,0.0,6.02098159918621,nan,0.468010308717,0.19207885713156198,0.35092541931327864,-0.15884656218171667,0,1,1,
44109,24,1,1,1,0,0,neutral,neutral,0.0,0.0,0.0,4.139881175209584,nan,0.468010308717,0.14277642510861233,0.23603138085190645,-0.09325495574329412,0,1,1,
44109,25,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,1.3044859406274112,nan,0.468010308717,0.1160460680333672,0.13315426308847855,-0.017108195055111353,0,1,1,
44109,26,3,2,2,1,0,beneficial,beneficial,0.0,0.0,0.0,2.453096716686912,0.3411190955241675,0.468010308717,0.20674354196348915,0.07932230572451338,0.12742123623897578,0,1,2,
44109,27,2,2,2,0,0,neutral,neutral,0.0,0.0,0.0,4.359893219368855,nan,0.468010308717,0.1243404542789993,0.0406466812827096,0.08369377299628969,0,1,1,
44109,28,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,3.952394689120985,nan,0.468010308717,0.13186450101841476,0.12405144493102616,0.007813056087388609,0,1,2,
44109,29,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,3.548232928330769,nan,0.468010308717,0.14055721538130256,0.06963218679950742,0.07092502858179514,0,1,2,
44109,30,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,4.2318137551071375,nan,0.468010308717,0.10482492216514215,0.030755448568620773,0.07406947359652138,0,1,1,
44109,31,1,1,1,0,0,neutral,neutral,0.10371317337699085,0.10371317337699085,0.10371317337699085,2.4872419950999256,nan,0.468010308717,0.17077717747027193,0.23855380867669673,-0.0677766312064248,0,2,1,
44109,32,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,2.42950834653757,nan,0.468010308717,0.21082324597403,0.08189844426339701,0.12892480171063297,0,2,3,
44109,33,1,1,1,0,0,neutral,neutral,0.10371317337699085,0.10371317337699085,0.10371317337699085,4.330464366629598,nan,0.468010308717,0.12274802839353609,0.14796144108643502,-0.025213412692898937,0,2,2,
44109,34,2,2,2,0,0,neutral,neutral,0.0,0.0,0.0,2.220559463547654,nan,0.468010308717,0.14740068755923882,0.1507837626694855,-0.003383075110246686,0,2,2,
44109,35,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,2.176406190021644,nan,0.468010308717,0.16387327937092672,0.09499300430011834,0.06888027507080838,0,2,3,
44109,36,2,2,2,0,0,neutral,neutral,0.0,0.0,0.0,4.223382472573671,nan,0.468010308717,0.12294019246799714,0.050604237611520025,0.07233595485647712,0,2,2,
44109,37,2,2,2,0,0,neutral,neutral,0.09540345284110932,0.09540345284110932,0.09540345284110932,2.2790369887116726,nan,0.468010308717,0.16255387866434964,0.2729311656774423,-0.11037728701309266,0,3,2,
44109,38,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,3.3652328017419237,nan,0.468010308717,0.18664300054551122,0.10796022418483896,0.07868277636067227,0,3,3,
44109,39,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,3.0344247779509517,nan,0.468010308717,0.14909298070965704,0.15084945539028652,-0.0017564746806294773,0,1,2,
44109,40,1,1,1,0,0,neutral,neutral,0.0,0.0,0.0,3.6271121711344008,nan,0.468010308717,0.13679322347818046,0.09966597530269836,0.0371272481754821,0,1,1,
44109,41,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,2.4541436791946465,nan,0.468010308717,0.11937763222826421,0.03083034124254855,0.08854729098571566,0,1,1,
44109,42,2,2,2,0,0,neutral,neutral,0.0,0.0,0.0,2.7533442423802397,nan,0.468010308717,0.1777552562818696,0.14234351362442835,0.035411742657441264,0,2,2,
44109,43,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,2.603937214803222,nan,0.468010308717,0.18750280939184116,0.08286231057056043,0.10464049882128074,0,2,3,
44109,44,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,3.701467765979145,nan,0.468010308717,0.09558406029944656,0.036378443283967166,0.0592056170154794,0,2,3,
44109,45,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,46.496101520540506,nan,0.468010308717,0.14803991913568962,0.13103305510054952,0.017006864035140096,0,1,2,
44109,46,1,1,1,0,0,neutral,neutral,0.0,0.0,0.0,46.38839739222456,nan,0.468010308717,0.14986590391875698,0.07692393741343714,0.07294196650531984,0,1,1,
44109,47,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,46.3447339954552,nan,0.468010308717,0.17429000261454225,0.031767402553982874,0.1425226000605594,0,1,1,
44109,48,1,1,1,0,0,neutral,neutral,0.029735713725089485,0.029735713725089485,0.029735713725089485,2.587533714444664,nan,0.468010308717,0.13619629238539702,0.23341629172219436,-0.09721999933679734,0,2,1,
44109,49,1,1,1,0,0,neutral,neutral,0.029735713725089485,0.029735713725089485,0.029735713725089485,2.6758500411959085,nan,0.468010308717,0.16666408035403363,0.15550147804271042,0.011162602311323211,0,2,1,
44109,50,1,1,1,0,0,neutral,neutral,0.0297357137250895,0.0297357137250895,0.0297357137250895,3.2235118133576686,nan,0.468010308717,0.14801250824423914,0.09457298000716924,0.053439528237069905,0,2,1,
44109,51,2,2,2,0,0,neutral,neutral,0.0,0.0,0.0,1.7012954439628252,nan,0.468010308717,0.13140937409515124,0.11781389244928686,0.013595481645864382,0,1,2,3
44109,52,3,2,2,1,0,beneficial,beneficial,0.0,0.0,0.0,1.6173649277336275,0.4267622828257831,0.468010308717,0.14580795203953467,0.06425416108315729,0.08155379095637738,0,1,2,
44109,53,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,2.1887387879766598,nan,0.468010308717,0.17936211035235747,0.02688623168711656,0.1524758786652409,0,1,1,
44109,54,1,1,1,0,0,neutral,neutral,0.0,0.0,0.0,2.0547034568743743,nan,0.468010308717,0.1345068872188635,0.12168123342705733,0.012825653791806169,0,1,1,
44109,55,1,1,1,0,0,neutral,neutral,0.0,0.0,0.0,1.8753918376937544,nan,0.468010308717,0.12129326410326308,0.06996190285981127,0.051331361243451806,0,1,1,
44109,56,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,2.555445120542103,nan,0.468010308717,0.20714399457770288,0.030347032422333695,0.1767969621553692,0,1,1,
44109,57,1,1,1,0,0,neutral,neutral,0.0,0.0,0.0,12.592131233387779,nan,0.468010308717,0.17349919443767825,0.113963361285257,0.05953583315242125,0,1,1,
44109,58,1,1,1,0,0,neutral,neutral,0.0,0.0,0.0,16.88792580581555,nan,0.468010308717,0.16714314262213764,0.022430364217788223,0.14471277840434943,0,1,1,
44109,59,1,1,1,0,0,neutral,neutral,0.0,0.0,0.0,15.131683014378078,nan,0.468010308717,0.15781502688238236,0.05412475398555085,0.10369027289683151,0,1,1,
44109,60,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,13.946909079179367,nan,0.468010308717,0.16994606805055396,0.03279923794381198,0.13714683010674197,0,2,3,
44109,61,1,1,1,0,0,neutral,neutral,0.0,0.0,0.0,20.41366169799122,nan,0.468010308717,0.15579495834317214,0.0768834898752277,0.07891146846794445,0,1,1,
44109,62,1,1,1,0,0,neutral,neutral,0.012831720274953162,0.012831720274953162,0.012831720274953162,12.097297828729381,nan,0.468010308717,0.10461237732104138,0.0585546266349602,0.04605775068608118,0,2,1,
44110,0,1,1,1,0,0,neutral,neutral,0.0,0.0,0.0,2.5233208549798527,nan,0.468010308717,0.14749123190161892,0.12742820118514642,0.020063030716472502,0,1,1,
44110,1,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,2.2623023421544404,nan,0.468010308717,0.14564009654932236,0.0673758946905989,0.07826420185872346,0,1,3,
44110,2,1,1,1,0,0,neutral,neutral,0.0,0.0,0.0,3.528726138020268,nan,0.468010308717,0.085335788195659,0.02745421219607763,0.05788157599958137,0,1,1,
44110,3,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,2.161982597730172,nan,0.468010308717,0.15031770730801863,0.12764080327388327,0.02267690403413536,0,1,3,
44110,4,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,1.8951204600116707,nan,0.468010308717,0.17231726390838686,0.07145376597347243,0.10086349793491443,0,1,1,
44110,5,1,1,1,0,0,neutral,neutral,0.0,0.0,0.0,2.332770931016681,nan,0.468010308717,0.11405949587115499,0.029624538353649598,0.08443495751750539,0,1,1,
44110,6,3,2,3,1,1,beneficial,neutral,0.0,0.0,0.0,2.4435174599101055,0.5222390195562912,0.468010308717,0.18410877690686883,0.12266376322289743,0.0614450136839714,0,2,2,2
44110,7,1,1,1,0,0,neutral,neutral,0.0705630904082612,0.0705630904082612,0.0705630904082612,2.8523563731047172,nan,0.468010308717,0.13056998521424124,0.13793816331797382,-0.007368178103732581,0,2,1,
44110,8,3,2,2,1,0,beneficial,beneficial,0.0,0.0,0.0,2.379863194378019,0.44242241471220045,0.468010308717,0.08133925633701922,0.028536747062133775,0.052802509274885445,0,2,2,
44110,9,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,3.5489988176566944,nan,0.468010308717,0.19040453086747122,0.2846478973998213,-0.0942433665323501,0,3,3,
44110,10,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,3.269302476131975,nan,0.468010308717,0.1933564364394499,0.11115533503007183,0.08220110140937809,0,3,3,
44110,11,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,1.7242054532870565,nan,0.468010308717,0.15300110119575505,0.15314866510284394,-0.00014756390708889344,0,1,3,
44110,12,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,2.0011842456267663,nan,0.468010308717,0.1301184846903993,0.09622314929183724,0.03389533539856206,0,1,3,
44110,13,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,3.331994932142589,nan,0.468010308717,0.09667676021506902,0.04569219434753728,0.050984565867531736,0,1,2,
44110,14,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,3.22282045093135,nan,0.468010308717,0.17190275777402245,0.13053582968094501,0.04136692809307743,0,1,3,
44110,15,1,1,1,0,0,neutral,neutral,0.0,0.0,0.0,3.0146869604423054,nan,0.468010308717,0.09199360476229206,0.07365871314144135,0.01833489162085071,0,1,1,
44110,16,2,2,2,0,0,neutral,neutral,0.0,0.0,0.0,3.3343191987343275,nan,0.468010308717,0.08431188229809146,0.032219690063177785,0.052092192234913674,0,1,2,
44110,17,2,2,2,0,0,neutral,neutral,0.008666477873666922,0.008666477873666922,0.008666477873666922,6.399834983391081,nan,0.468010308717,0.24048346044212834,0.35875359296209824,-0.1182701325199699,0,1,1,
44110,18,1,1,1,0,0,neutral,neutral,0.0,0.0,0.0,3.842008201969834,nan,0.468010308717,0.09469679663155221,0.23421175073177103,-0.1395149541002188,0,1,1,
44110,19,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,1.3625379429236573,nan,0.468010308717,0.09663218873229203,0.13407483270364212,-0.037442643971350095,0,1,3,
44110,20,1,1,1,0,0,neutral,neutral,0.0,0.0,0.0,2.011883769117511,nan,0.468010308717,0.1285116976139227,0.0799428199131537,0.048568877700768995,0,1,1,
44110,21,2,2,2,0,0,neutral,neutral,0.0,0.0,0.0,4.0956547020952545,nan,0.468010308717,0.09425120138199303,0.04089082568295197,0.053360375699041056,0,1,2,
44110,22,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,3.0895999533643907,nan,0.468010308717,0.13566884494206272,0.1249794482838756,0.01068939665818712,0,1,2,
44110,23,2,2,2,0,0,neutral,neutral,0.0,0.0,0.0,2.8554376283188523,nan,0.468010308717,0.14164894771698439,0.07032364007339642,0.07132530764358797,0,1,2,
44110,24,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,3.793753072553875,nan,0.468010308717,0.06016118548128869,0.031083765548775913,0.029077419932512776,0,1,2,
44110,25,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,3.1252328757898815,nan,0.468010308717,0.16372570916959625,0.13585579075401916,0.027869918415577094,0,2,3,
44110,26,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,2.7297662503792566,nan,0.468010308717,0.17912985163440365,0.08280846203280401,0.09632138960159964,0,2,3,
44110,27,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,2.9916691583845307,nan,0.468010308717,0.10566493209542763,0.04474394431834604,0.06092098777708159,0,2,2,
44110,28,1,1,1,0,0,neutral,neutral,0.09106473094921694,0.09106473094921694,0.09106473094921694,2.6727385621219555,nan,0.468010308717,0.13947950501948528,0.24323244270905744,-0.10375293768957217,0,2,1,
44110,29,2,2,2,0,0,neutral,neutral,0.0,0.0,0.0,2.4943700481220534,nan,0.468010308717,0.1205289392684095,0.09576901484220302,0.02475992442620649,0,2,2,
44110,30,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,3.8124960386531526,nan,0.468010308717,0.10109669331677142,0.050984479640358966,0.05011221367641245,0,2,2,
44110,31,1,1,1,0,0,neutral,neutral,0.023835992961759533,0.023835992961759533,0.023835992961759533,5.71113176415904,nan,0.468010308717,0.09621544591328975,0.2455564423269082,-0.14934099641361848,0,3,1,
44110,32,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,6.539998314837303,nan,0.468010308717,0.08954774307206036,0.13158166204616617,-0.04203391897410581,0,2,2,
44110,33,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,2.667932956287685,nan,0.468010308717,0.17899471424353622,0.1794050996646062,-0.0004103854210699698,0,3,3,
44110,34,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,3.5694288132221126,nan,0.468010308717,0.16980734172058495,0.10905840420830334,0.06074893751228161,0,3,3,
44110,35,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,2.507330625798041,nan,0.468010308717,0.1483658287206457,0.15225780094414432,-0.00389197222349863,0,1,3,
44110,36,2,2,2,0,0,neutral,neutral,0.0,0.0,0.0,3.49075113174737,nan,0.468010308717,0.1542581869353072,0.10051283000581519,0.05374535692949202,0,1,1,
44110,37,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,2.5772949529617786,nan,0.468010308717,0.05607252110923189,0.031144042150282186,0.0249284789589497,0,1,2,
44110,38,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,2.6388745375388067,nan,0.468010308717,0.16679995027647831,0.14366464131816886,0.023135308958309453,0,2,3,
44110,39,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,2.6275336676293066,nan,0.468010308717,0.15059748880534046,0.08377677980852835,0.06682070899681211,0,2,3,
44110,40,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,2.729405768977646,nan,0.468010308717,0.09137658401764139,0.03679080583168228,0.054585778185959104,0,2,3,
44110,41,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,43.94971038608522,nan,0.468010308717,0.15666891010916814,0.13228849846900329,0.024380411640164856,0,1,3,
44110,42,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,43.8193219784646,nan,0.468010308717,0.15044486677308835,0.07764253641957951,0.07280233035350885,0,1,1,
